Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,MKD,North Macedonia,5.506069988,5.12225645,5.149258545,5.896820775,6.093241647,4.780986654,5.101745589,5.197929758,5.072404288,5.710459914,5.084556763,5.527897279,4.841304961,4.543955584,5.147173502,5.348158004,5.567363394,5.29069039,5.479814101,5.717782255,5.615346049,4.975945778,4.436253758,4.566216064,4.429988053,4.398786579,5.165261513,4.631639533,5.049402712,4.633469224,4.448142646,4.524112333,4.250827403,4.607985844,4.483464764,4.69876218,4.682202496,5.022062882,4.915246274,4.418762595,4.435240196,4.94513973,4.63908637,4.235066128,4.019690001,3.818649357,3.597108316,3.833777685,3.624628135,4.133153286,3.428947304,3.593943158
CO2,MLI,Mali,0.052009954,0.051052014,0.050348693,0.051482743,0.053422974,0.055658342,0.051994706,0.051958486,0.050992809,0.054888401,0.056153815,0.067432751,0.04871251,0.048257052,0.04668429,0.049969166,0.041417215,0.058281928,0.032593148,0.053282471,0.047455505,0.055130646,0.050834958,0.048473303,0.047312842,0.047344304,0.049837206,0.049741603,0.050250486,0.050233001,0.084885836,0.083612564,0.083133011,0.082277212,0.082778526,0.083040821,0.09514866,0.108765624,0.121211489,0.148775826,0.144039932,0.140333478,0.141594732,0.161442265,0.167222503,0.194201644,0.235558389,0.262509371,0.262576124,0.283986889,0.272181073,0.283444191
CO2,MLT,Malta,2.226325818,2.226304306,2.765473095,2.655013096,2.432491251,2.191235114,2.4495501,2.571869671,2.961839624,2.868606426,3.152433774,3.525281414,3.985693412,2.949066191,3.953400054,3.433184474,5.429264578,5.639619153,6.074538188,6.523924779,6.452301498,6.116631836,5.952562213,7.608421043,6.751937321,6.355500775,6.166318995,6.495371045,6.184703492,6.222093355,5.451023921,6.32520542,5.866528413,6.55154279,6.516197174,6.564318257,6.61274405,6.732084648,6.710632627,6.147683139,6.328457814,6.230012724,6.588764508,5.737824927,5.673875903,4.013692778,3.287524813,3.669464713,3.733221283,3.966750778,3.738727392,4.00328589
CO2,MMR,Myanmar/Burma,0.179111435,0.176375943,0.168482838,0.130971733,0.147755888,0.141513782,0.147955331,0.154881218,0.156894879,0.159646813,0.165010911,0.159856107,0.161798938,0.153450795,0.164277691,0.169707145,0.174410952,0.129687557,0.119954207,0.118759831,0.110011214,0.104962948,0.109905914,0.121381325,0.143825759,0.172072969,0.178758926,0.17567753,0.188430797,0.203330228,0.218871227,0.189208167,0.187812638,0.231181011,0.219759329,0.230160924,0.213296614,0.220769499,0.168745497,0.159186942,0.172309507,0.18155232,0.246483634,0.276547458,0.340895064,0.374909457,0.4303067,0.628025578,0.646883677,0.717780219,0.724387925,0.724649267
CO2,MNG,Mongolia,4.366376618,4.239233855,3.785440627,3.951007062,4.268272453,4.268378885,4.283726434,4.751454499,4.99212163,5.172285315,5.532591099,5.053893625,5.312473564,5.317231331,5.520827515,6.211062384,6.613976791,6.825781588,7.042243936,6.527661769,6.023867884,6.703401432,5.780105298,5.2778738,4.566573162,4.504719297,3.777445363,3.67281561,3.653021903,3.645498164,3.77501281,3.728357822,3.956442187,3.795902462,3.839879462,4.401179623,4.928325859,5.082619924,5.004582741,5.18608774,5.377824999,5.831010794,6.20865254,6.535397825,6.325322879,5.920564974,6.128489173,6.497477841,7.034616806,7.441854305,7.644412898,7.685402155
CO2,MOZ,Mozambique,0.347510788,0.341127395,0.306852731,0.318889065,0.294039072,0.248072218,0.24487963,0.231662112,0.197194092,0.181651664,0.213803001,0.184461665,0.16682811,0.149908012,0.125061229,0.123013422,0.119846978,0.119922818,0.120663333,0.11885699,0.089306429,0.073285252,0.08415553,0.09389958,0.076901263,0.081432439,0.076348921,0.081887818,0.077243176,0.07501545,0.088678422,0.103789837,0.105561131,0.129793239,0.138526735,0.129081527,0.132842377,0.147588496,0.139211067,0.145951591,0.149953224,0.173677435,0.185534777,0.196517408,0.215010126,0.232670019,0.291006102,0.282307971,0.266771855,0.276886798,0.248591116,0.260136592
CO2,MRT,Mauritania,0.347007798,0.338292538,0.327200167,0.328303751,0.341491544,0.349869556,0.33142782,0.329732285,0.319664403,0.346810814,0.355343847,0.308264828,0.287888302,0.284516357,0.39077785,0.383490349,0.241636419,0.392274328,0.450826219,0.474396778,0.380997085,0.459856,1.233774115,1.198135287,1.203646488,1.217921559,1.176391286,1.166067024,1.15444334,1.146321077,0.441052664,0.45854775,0.483869673,0.490271936,0.528260933,0.532605223,0.560811683,0.603913675,0.659190322,0.63406579,0.622348169,0.604172743,0.649406611,0.575033275,0.643378337,0.634538956,0.577439989,0.829269129,0.832347148,0.861051819,0.828278014,0.867330651
CO2,MTQ,Martinique,1.702499082,1.704371647,1.995465994,2.060515868,1.849971486,2.187180832,2.020855274,2.225949908,2.275994269,2.163984891,2.244824003,2.226869071,2.102830513,2.144625795,2.18081292,2.56097728,2.608857162,3.015371632,3.612346307,4.419727891,4.685703883,4.12469692,4.634593549,5.715043791,5.542963361,5.3682026,5.354100188,5.097280687,4.977693301,5.176717498,5.413533376,5.387750933,5.328319722,5.881699033,5.905912663,5.56813536,5.351917329,5.479961127,5.380605634,5.893760459,6.236448374,5.988607249,6.091216688,6.194961763,6.42797721,5.559026466,5.614660558,5.401338033,5.397500337,5.362604879,4.4506035,4.93367756
CO2,MUS,Mauritius,0.365199591,0.360743394,0.407679043,0.435851468,0.507041477,0.520821715,0.564980603,0.64450503,0.66415565,0.658348082,0.606475248,0.618164964,0.563054458,0.634825507,0.676187289,0.630127387,0.773731218,0.812929466,0.893775509,0.999129059,1.128584787,1.193756958,1.243901,1.351496522,1.372591907,1.387723684,1.436425392,1.427218051,1.550732745,1.883011535,2.065947537,2.166752847,2.198892015,2.288390844,2.295255122,2.442331561,2.709971961,2.771797636,2.819191462,2.768176093,2.949757242,2.927367476,2.991278174,3.06588925,3.16933563,3.166907192,3.216358485,3.320229394,3.278798152,3.314384968,3.027932134,3.235055369
CO2,MWI,Malawi,0.07407547,0.071512743,0.071265757,0.07306902,0.073850519,0.079395843,0.087307472,0.086001998,0.080125015,0.090088001,0.093898479,0.088227968,0.080052188,0.065866438,0.060497606,0.064893103,0.061621931,0.070674736,0.063048872,0.068020508,0.098580684,0.124053426,0.128233477,0.145949505,0.116833788,0.125000475,0.134606315,0.145744001,0.114074088,0.113260274,0.128063472,0.119453815,0.116295044,0.11643305,0.115830202,0.120309021,0.12452617,0.119329651,0.128646992,0.120276851,0.142544439,0.113708311,0.098106035,0.09233384,0.082312694,0.075583546,0.079949753,0.085897078,0.096637335,0.095017837,0.084224576,0.087199927
CO2,MYS,Malaysia,1.320607539,1.328480006,1.299760547,1.319071001,1.52810492,1.598337488,1.714288004,1.666457551,1.777321506,1.948436979,2.037334736,2.09954236,2.161730513,2.348137052,2.375589246,2.423498228,2.37591224,2.374810889,2.4599803,2.79905395,3.18831912,3.722255828,3.802869117,4.046722985,4.242600827,4.454948774,4.959513673,5.183063515,5.002527067,5.346529057,5.715706735,5.897964116,6.153469788,6.417337004,6.787522993,7.085467624,7.243929167,7.768557774,8.118683595,7.182607881,7.685125561,7.599413965,7.563965039,8.004963376,8.327973377,8.222149005,7.961476696,7.605335605,8.045696875,8.202718075,7.794242939,7.556706881
CO2,NAM,Namibia,1.159813717,1.125988373,1.073936449,1.074975283,1.121136943,1.144998971,1.067277218,1.065614101,1.038874927,1.138459392,1.176845854,1.066072609,0.991577498,0.986444603,0.934132016,1.004317637,1.09961103,1.467186383,1.426571903,1.225027982,1.061058145,0.770429857,0.811677101,0.913414165,1.024078248,1.077279108,1.145463898,1.14968733,1.152718622,1.068805198,1.026460304,1.275823316,1.088584094,1.154085219,1.212391435,1.276005064,1.265245198,1.303224198,1.441538402,1.452847716,1.477856316,1.533553049,1.580768234,1.646920404,1.667194742,1.730140993,1.708378224,1.670224814,1.638416524,1.607756342,1.464189865,1.47778437
CO2,NCL,New Caledonia,9.958936691,9.55126388,9.782748574,11.05183439,12.88303816,10.51235914,10.09889433,10.48153446,10.31475254,10.88237306,11.53075532,10.95289222,7.48199891,6.681760761,6.998849842,9.192385531,8.684233991,9.367179458,8.993519589,9.624930617,9.262665232,9.603438186,9.364504592,8.766929433,8.659908232,8.363832481,9.046791225,8.918909718,9.079982108,9.073941546,10.75734173,10.59802628,11.43483639,12.31829553,10.96529135,11.84901453,11.41186713,11.28463757,11.53137289,11.88304887,14.56003108,14.40126828,14.37716924,15.06004055,18.02865026,17.15190041,17.93911181,16.82878581,18.49583872,19.08649518,19.37018218,19.58450792
CO2,NER,Niger,0.046962521,0.044880477,0.047885323,0.054755688,0.049863534,0.056202743,0.059624506,0.065607259,0.068734055,0.072211339,0.087757531,0.099541721,0.101103912,0.107776252,0.088050147,0.088013212,0.111044705,0.107034753,0.10724219,0.106698945,0.078471326,0.07246841,0.066517852,0.077911683,0.063204426,0.058947908,0.066138988,0.064510872,0.066791909,0.063148716,0.061862211,0.060027259,0.060121667,0.063011792,0.06350078,0.05870006,0.057145896,0.059576107,0.060192883,0.071912202,0.087629156,0.085320215,0.115379503,0.110066472,0.114978541,0.108426779,0.104865923,0.091810056,0.09028981,0.098697854,0.093925722,0.098768895
CO2,NGA,Nigeria,0.519203753,0.748129219,0.946009057,1.109317495,1.366091222,1.014079796,1.157014278,0.992870487,1.007560601,1.397072673,1.223946493,0.975186631,0.90610598,0.884765264,0.866525813,0.879544172,0.837565952,0.772756036,0.855381177,0.851264601,0.784799892,0.827998705,0.884454838,0.838373782,0.761995031,0.817199567,0.930511989,0.892531692,0.78793777,0.756566252,0.817067608,0.842116053,0.743361063,0.806223036,0.757910054,0.724067533,0.636078303,0.567079106,0.592072389,0.5091102,0.578079993,0.619799091,0.585831771,0.641894433,0.661489461,0.607646523,0.615777531,0.59363093,0.584451872,0.598443404,0.583731874,0.600761665
CO2,NIC,Nicaragua,0.676695738,0.659819546,0.661060139,0.722282428,0.749703705,0.721722876,0.800881064,0.948244791,0.832567932,0.532857748,0.605808031,0.622636814,0.590359501,0.624743124,0.553219352,0.543778199,0.62759428,0.621978858,0.544015653,0.424524616,0.475197978,0.467335027,0.530927112,0.509744935,0.566921868,0.590691255,0.613927028,0.645507138,0.737243686,0.731823853,0.750247067,0.783897799,0.799597824,0.863793053,0.874966603,0.819474393,0.856499714,0.874822932,0.827288312,0.797464808,0.813502604,0.839042222,0.822000848,0.773797813,0.813295843,0.895120919,0.904561068,0.903418737,0.820649591,0.827934101,0.696642018,0.771861518
CO2,NLD,Netherlands,10.41920716,10.32260393,11.37079946,11.717369,11.00283695,10.29990103,10.99735188,10.75355802,11.0255516,11.62698924,11.02312919,10.9007643,10.1257016,9.759015606,10.13493445,10.37656179,10.47863176,10.70665521,10.64376385,10.79354024,10.78762319,11.13972418,10.94436032,11.14270698,11.10430873,11.47882088,12.0763874,11.501324,11.48123928,11.1118133,11.09470793,11.32186862,11.28995141,11.36392113,11.45582073,11.11726233,10.80192134,10.83420053,10.86756704,10.5191116,11.16911713,10.40261452,10.21344821,10.11280531,9.641125421,10.07696867,10.12561392,9.938975637,9.593064374,9.268941583,8.329445001,8.523977652
CO2,NOR,Norway,9.653302659,9.158657261,9.883459477,9.969290061,9.524600812,9.280782913,9.748283515,9.962457679,9.586774942,10.26383444,9.806123698,8.927501957,8.074910806,8.02778607,8.474418539,8.654737433,9.199064843,8.855984927,9.065529877,8.805851758,8.818106745,8.154579241,8.730865772,9.16766575,9.576624726,9.569774724,9.599790763,10.07755873,10.39663059,10.68661837,9.539065929,9.591218445,9.390939758,9.969709486,10.00589525,9.561700344,9.624060338,9.727848289,9.702935725,9.270446914,10.08392055,9.595093511,9.228006855,9.240837296,9.087858783,9.07757625,8.852465598,8.6189569,8.515573399,8.027065841,7.646330572,7.696220227
CO2,NPL,Nepal,0.022708828,0.022698684,0.028642253,0.039229238,0.038149653,0.031305741,0.026444616,0.02896755,0.026960213,0.038134697,0.041537679,0.035648833,0.038988911,0.052319749,0.054847922,0.041051745,0.052911175,0.054974406,0.053996767,0.042502865,0.058562518,0.06998601,0.071453278,0.076840118,0.090897906,0.096442354,0.099924281,0.107941366,0.112125022,0.143126702,0.144195555,0.151457575,0.121676002,0.135960412,0.116501618,0.128711849,0.105401937,0.107496653,0.117556826,0.153269492,0.178054712,0.197170204,0.225540126,0.224060101,0.257436527,0.256667847,0.364289239,0.430634016,0.51390617,0.454831856,0.460226546,0.468105997
CO2,NZL,New Zealand,5.357465509,5.12657834,5.767110071,6.122756549,6.250339206,5.838225336,6.363978836,6.519923564,6.311030795,5.733597986,5.726950845,5.639586598,6.131860804,6.145851784,6.233151593,6.347567749,6.011411007,6.351141346,6.685844727,6.654109289,7.072984951,7.168564682,7.550726999,7.374122725,7.38519147,7.42477578,7.706685255,8.298888227,8.134315842,8.509066567,8.724872927,9.10653589,9.053655299,9.113694653,8.896257029,8.972541927,8.855711161,8.493138782,8.628901863,7.918089441,7.822847719,7.574380838,7.947299723,7.798132511,7.867930713,7.795475521,7.571160844,7.798184905,7.621532456,7.950907804,6.887254265,6.687864235
CO2,OMN,Oman,10.12513445,9.786612156,9.452106385,9.134223472,9.193841726,29.29276576,31.01661487,29.36953531,22.98798946,19.61570817,11.16194431,11.80856537,9.73558998,10.50000566,8.548790507,6.351303356,7.240369072,6.77806188,7.289419932,6.972735366,8.597308539,10.02969316,9.133117581,8.280250581,7.472825708,8.517627325,8.872648957,9.098914099,8.849857547,9.948913031,11.16614999,12.39759912,13.02807491,13.4795755,12.98822345,13.14247415,16.31812171,17.10545696,16.20609146,16.35491174,16.92060312,18.44563606,19.45576527,19.02174585,18.93364561,18.87930782,18.61854091,17.75647021,17.71097125,17.28629731,16.6290578,17.95439722
CO2,PAK,Pakistan,0.311002182,0.308847716,0.305197077,0.314481127,0.323325962,0.348001802,0.325647488,0.332688148,0.33822162,0.352785391,0.361945223,0.381459497,0.419508759,0.426731146,0.443897227,0.472525584,0.488103584,0.545481839,0.569546706,0.595157535,0.60686692,0.601120633,0.648237022,0.696958771,0.699950676,0.73529677,0.746097278,0.755853587,0.748818158,0.799601863,0.789804827,0.791362719,0.778316399,0.788502442,0.863108918,0.860634187,0.913510805,0.995789845,0.947231076,0.94474539,0.891051138,0.882563965,0.870442415,0.861284711,0.888576236,0.919700399,0.997879679,1.064913192,0.986680501,0.982491621,0.969691453,1.036233816
CO2,PAN,Panama,1.71967741,1.674666301,1.760609633,1.914771558,1.887756,1.874314274,1.819743647,1.758712393,1.631497447,1.726163113,1.621971692,1.377601614,1.517034547,1.698422088,1.387914025,1.275285325,1.292048205,1.398938759,1.04917666,1.0726052,1.108639287,1.253148258,1.462872496,1.46528011,1.525224171,1.60584497,1.585463266,1.632019447,1.970714172,1.691143681,1.718556125,2.013848255,1.7239425,1.71458771,1.691284652,2.139259577,2.215117862,2.169695909,2.06870728,2.428276055,2.523298502,2.699908153,2.772631254,2.676575706,2.762231237,2.681380822,2.646408318,2.478969815,2.390206074,3.112674378,2.598649351,2.874745713
CO2,PER,Peru,1.30378344,1.26997038,1.236543527,1.276669913,1.348772048,1.340272598,1.332633822,1.2790953,1.250646796,1.271200076,1.304531145,1.315922697,1.263014329,1.047477759,1.061747602,1.002593872,1.065843898,1.126299625,1.116075338,0.983540847,0.957061604,0.910105807,0.930345106,0.957554335,0.964545484,1.077532095,1.164182266,1.14281575,1.083284472,1.148691513,1.120207899,1.027127287,1.057833907,1.025676683,1.168031909,1.154295064,1.124998549,1.214625942,1.360655791,1.444345544,1.558503013,1.651942883,1.627498552,1.642723095,1.716453201,1.740062065,1.802459846,1.706457133,1.69394266,1.748442371,1.398501012,1.637012117
CO2,PHL,Philippines,0.741757619,0.728859106,0.733199897,0.809662682,0.751441276,0.801407347,0.777751161,0.834655827,0.841420727,0.880926554,0.778777263,0.714801129,0.703093425,0.727917398,0.629431642,0.601259492,0.551690364,0.655452153,0.667943532,0.675907574,0.715007524,0.700492943,0.740315432,0.778170103,0.820624766,0.963092485,0.98452332,1.076734639,1.03245847,0.985217399,0.971775517,0.91878574,0.915029957,0.922995131,0.916050013,0.935737656,0.825589777,0.877698063,0.874497178,0.868641935,0.91906396,0.902070476,0.938319931,1.003736097,1.053108974,1.123568328,1.196696045,1.30635453,1.344618137,1.393762792,1.264279826,1.329304894
CO2,PLW,Palau,173.6826585,171.0894912,168.2312643,165.5219126,163.4727369,162.3942808,162.3017487,163.0983217,164.0645915,164.457026,163.5129564,163.391402,158.6857921,160.3198781,172.5323558,136.3095975,145.5197681,149.8184981,140.9261315,144.5025281,142.8264736,138.2256352,122.9988287,122.4305518,178.1786955,136.1321852,124.956527,138.9038136,122.9786105,128.1365187,110.635697,121.7819559,73.76281824,87.19929961,76.83452799,87.11408351,84.76581284,68.74199182,69.09360123,106.8088102,103.0866656,115.0168839,173.5927283,87.17585263,60.09396274,56.14467346,53.21160789,55.05091208,56.01804041,57.1092814,56.86779968,60.16816353
CO2,PNG,Papua New Guinea,0.453245762,0.442785246,0.459878013,0.537561058,0.641466938,0.517158964,0.496468962,0.509748071,0.492218149,0.513994696,0.537815888,0.517760046,0.496502561,0.477072769,0.483021796,0.519512432,0.450651298,0.55676812,0.510704896,0.492472358,0.494717336,0.481545754,0.490569911,0.473302354,0.469252885,0.468018586,0.473862027,0.496673561,0.608209131,0.472575849,0.56766402,0.657329532,0.72208879,0.781492506,0.816058122,0.850381207,0.841239914,0.775170556,0.758391761,0.757386464,0.606169439,0.63707874,0.589806399,0.588500884,0.681856998,0.716330437,0.760805273,0.703167959,0.719602658,0.733441074,0.729474349,0.736111372
CO2,POL,Poland,9.552528166,9.737787909,10.06123124,10.512261,10.80725732,11.15727374,11.789806,12.0980824,12.77262848,12.67916804,12.8703882,11.71455773,11.79820676,11.76014654,12.08771618,12.24713893,12.37626272,12.71479356,12.38430937,11.80074932,9.802354533,9.68494299,9.40819481,9.389908729,9.214348851,9.270208884,9.643305956,9.415840453,8.685144184,8.44072003,8.126661244,8.051213113,7.885910724,8.22103885,8.293045903,8.284416707,8.63660416,8.622645761,8.476472668,8.126455793,8.594995235,8.534286481,8.339067213,8.228368623,7.914466658,7.998771786,8.29557585,8.656744958,8.658804703,8.203556226,7.799523982,8.475616691
CO2,PRI,Puerto Rico,0.495719458,0.52350017,0.546343051,0.536909221,0.516220593,0.455105279,0.443750287,0.402660225,0.396555019,0.339637264,0.317686853,0.302703164,0.267878189,0.256660783,0.264842704,0.242848096,0.240943525,0.268273436,0.279804416,0.299815043,0.250508503,0.248934533,0.241371706,0.242355965,0.248440985,0.250306782,0.251987112,0.251752421,0.24502761,0.264934834,0.442181865,0.578642953,0.579612154,0.644060584,0.618019217,0.617951429,0.624622989,0.625743997,0.652437896,0.587484293,0.631980004,0.653641756,1.019660555,1.156723101,1.171699316,1.136423254,1.236683636,0.341366799,0.341169479,0.340327526,0.330153497,0.345844837
CO2,PRK,North Korea,5.266449746,5.149687074,5.211813497,5.197048543,5.275441984,5.398690105,5.626031073,5.85568448,6.093565789,6.498005298,6.747603331,6.824336314,7.027273235,7.16364239,7.297794245,7.420125519,7.224550662,6.858510653,6.933551024,6.887001364,6.503628937,6.158723689,5.361533843,4.891691115,4.412374888,4.079604802,3.580000794,3.437635692,2.794275207,3.021213348,3.222774872,3.319857376,3.152316855,3.190696896,3.230054878,3.340875719,3.380608521,2.810972961,3.06518531,2.325265224,2.154775771,1.56518864,1.590569178,1.146845985,1.334013383,1.108893835,1.296696577,2.238563071,2.059969653,2.274944532,2.363853599,2.411221138
CO2,PRT,Portugal,1.981038794,2.073885054,2.067822945,2.27650479,2.255887921,2.389327116,2.498333195,2.436000501,2.491454666,2.747156356,2.888664881,3.024758452,3.052761982,3.101942626,2.982437009,2.852447134,3.206754278,3.306220636,3.425361018,4.256862549,4.381641976,4.557776271,4.920787105,4.790904097,4.923546361,5.247101141,5.032369804,5.245028839,5.672861244,6.297870008,6.231797298,6.137189475,6.51045827,6.01543339,6.159195454,6.449735617,5.957625162,5.798500368,5.585100069,5.506876541,5.023045396,4.877014908,4.739762186,4.623132679,4.66593955,5.014107275,4.932683646,5.409505838,5.037926137,4.58684054,3.873271328,3.798183942
CO2,PRY,Paraguay,0.276625459,0.274502437,0.290538437,0.311776781,0.295394948,0.308290137,0.332768973,0.453286168,0.527288941,0.493272835,0.491366105,0.46209535,0.445868226,0.422582838,0.449449213,0.436351053,0.452977577,0.487805756,0.533230455,0.519281274,0.537689824,0.513780239,0.597474223,0.661344153,0.750909594,0.829148765,0.800649362,0.865287378,0.887115592,0.870030502,0.707772572,0.719848366,0.739886032,0.752079127,0.745527151,0.678101676,0.718550828,0.673694927,0.773429525,0.785245495,0.857758291,0.878381079,0.860356329,0.884210774,0.918840519,1.017304864,1.12861775,1.252520488,1.29815829,1.250237912,1.169763965,1.243689195
CO2,PYF,French Polynesia,1.300183789,1.257692799,1.295368491,1.503056096,1.77999222,1.428335217,1.36546992,1.398548981,1.348537792,1.406215285,1.469162091,2.150763092,2.676172025,3.419216802,4.440246968,4.141503459,4.428079335,4.906494798,4.747223915,4.502635352,4.220117336,4.18604759,3.911993542,3.770175777,3.095092885,3.042810752,2.997507585,3.181352975,3.228930293,3.073233494,3.277483294,3.663917383,3.756103422,3.920293947,3.678766951,3.8117542,3.535752352,3.505601736,3.715545757,3.772775041,3.75507986,3.67648859,3.499269018,3.525294627,3.380881343,3.435401582,3.298001871,3.140580443,3.184031675,3.237369083,3.22878834,3.321568115
CO2,QAT,Qatar,134.3950662,153.3534904,168.8550024,173.6085875,135.5547669,121.2629085,107.3624157,91.60294429,97.98092193,85.82138542,65.18691352,47.74929675,45.6409224,36.71992547,47.9483981,41.69659088,40.84818775,38.88008717,37.80557961,37.95297411,35.70101006,37.03606043,38.34866104,38.87682955,40.49453852,40.91725958,43.67748589,52.24752333,53.61873038,56.63982475,53.67776345,52.63670154,56.13428278,55.64076465,54.31577237,50.4239914,48.36875198,46.26921111,42.87767067,38.36364369,38.75666056,39.93194292,38.92212012,39.8876344,40.09860303,39.73928071,39.08494141,38.37388184,37.05312375,38.39576464,33.93086857,34.39925157
CO2,REU,Réunion,0.955270319,0.945881997,0.936827744,0.961626505,1.017614326,1.058924027,1.017868943,1.031414019,0.994781612,1.111632904,1.133663594,1.057535102,1.081845729,1.238259031,1.318829699,1.304214327,1.347760757,1.831136702,1.931770207,1.888496911,1.778254664,2.351631985,2.131433482,2.481589034,2.513058382,2.489969719,2.499941932,2.497862843,3.220259701,3.242296673,3.107937958,3.041470999,3.096411167,3.131771097,3.421463677,3.250833423,3.052911165,2.862859776,3.074905373,3.184827224,3.411151213,3.263305538,3.036111765,2.914670038,3.005753997,3.123953671,3.169197075,3.189256198,3.173648629,3.170292462,2.694131165,2.856397534
CO2,ROU,Romania,6.319994002,6.278558472,6.428828139,6.932293179,6.930676147,7.405387756,7.999279959,8.292364348,8.897727499,9.051578229,8.884957922,8.865062716,8.776738654,8.830975151,8.701630426,8.619376605,8.846144099,9.120791492,9.262855202,9.031842785,7.946989752,6.478147887,5.829999459,5.50982005,5.415437245,5.714619152,5.91439185,5.471450569,4.831844042,4.133848741,4.386257849,4.726611344,4.703237612,4.916839413,4.84920841,4.825081032,5.13278738,5.05993095,5.027127616,4.14134572,4.045643939,4.388187601,4.302153392,3.941441176,3.946478358,4.014913439,3.945910125,4.115765397,4.192946702,4.130229067,3.769329687,4.081197169
CO2,RUS,Russia,11.82300539,11.77125498,12.27739788,12.86914874,13.258917,14.03700177,14.34406565,14.52423121,14.07736043,14.30976558,14.42709058,14.61445406,14.59601544,14.59189827,14.59073442,14.68786415,15.08941362,15.17928379,15.54887097,15.53637552,16.23461268,15.94662046,14.70351326,13.39404531,12.03393956,11.75134727,11.47311545,10.72992877,10.78166193,11.13274963,11.42931647,11.52766548,11.5022195,12.00561013,12.04170344,12.08084655,12.35916617,12.3951021,12.29838091,11.56852906,12.11056801,12.70616398,12.56614874,12.17126935,12.03294816,12.03826766,11.86148316,12.06631047,12.58599798,13.07693009,12.50180648,13.52401366
CO2,RWA,Rwanda,0.028623834,0.027874066,0.026863611,0.026932931,0.028035603,0.028668635,0.026793816,0.026545546,0.025730529,0.027640365,0.028145265,0.054106465,0.048114917,0.053123434,0.080406979,0.081510451,0.085809679,0.102780759,0.090433222,0.085458486,0.080646329,0.099769643,0.092731853,0.088954168,0.092133638,0.097452365,0.097934871,0.094295037,0.090964111,0.087298143,0.080851444,0.078784486,0.079848503,0.077814929,0.076783766,0.075960124,0.075780264,0.073851553,0.071728447,0.072224375,0.077473573,0.076284619,0.080349244,0.083033158,0.08112059,0.086703769,0.090231026,0.092113842,0.095470604,0.101743137,0.08916591,0.092365424
CO2,SAU,Saudi Arabia,8.056681405,9.531826517,11.87144519,15.37236714,15.36605081,11.97887792,14.15028472,14.50177047,14.67436358,16.51800096,19.25491909,16.78880003,16.12182263,15.05990136,10.65217777,10.27293648,9.748769007,10.08780735,10.49513807,10.18499352,10.62542524,10.53629203,10.97613306,11.2386729,11.90205877,11.55115973,12.01480162,11.92183796,12.42906274,12.42406645,12.76954675,12.94198274,13.40718635,13.66656384,14.07550114,14.48768935,14.9201292,15.35820649,16.21122602,16.65743166,17.75740475,18.03238118,18.54243358,18.27392452,19.03815159,19.37513264,18.90236808,18.17290485,17.09853319,16.91365679,16.56358153,16.62927841
CO2,SCG,Serbia and Montenegro,3.642008287,3.627368319,3.618056866,3.84135526,4.026092343,4.262936071,4.602559378,4.64914656,4.171700047,4.300429333,4.289447191,5.081739041,5.364891134,5.658973382,5.925384722,6.244542612,6.493743257,6.26024627,6.454135411,6.509145097,6.557459837,5.444196453,4.973785378,4.328577951,3.964822816,4.466196101,5.234801194,5.745671754,5.794304149,4.163784436,5.033408504,5.449327656,5.839054162,6.244557783,6.743109759,6.258356378,6.535836073,6.398386077,6.375341864,6.003441771,6.233941682,6.715173513,6.009722805,6.122642868,5.222910768,6.080434858,6.258410894,6.233669806,6.143004002,6.183775907,6.183722555,4.229780323
CO2,SDN,Sudan and South Sudan,0.249288872,0.243081778,0.255027483,0.318971085,0.291607329,0.221350036,0.207443149,0.208963327,0.183683365,0.182925984,0.208378309,0.195659618,0.195420481,0.190947309,0.168033684,0.191625414,0.181659032,0.136904227,0.191395259,0.168197801,0.217780779,0.189375155,0.174821101,0.122241802,0.174212105,0.158786427,0.152392399,0.178965194,0.156692717,0.168171321,0.179831877,0.190709816,0.226200957,0.225814073,0.244985524,0.282226584,0.335024026,0.3532027,0.367170062,0.370206448,0.382782294,0.358283165,0.377807984,0.357553153,0.369418326,0.421735872,0.462216275,0.442671631,0.431253555,0.418195031,0.362579968,0.360221012
CO2,SEA,International Shipping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2,SEN,Senegal,0.32140095,0.311948267,0.32089496,0.334914135,0.348301086,0.369439,0.376806243,0.391129864,0.373612246,0.40290806,0.40609892,0.389933612,0.363146406,0.351236726,0.36411019,0.365192724,0.339276636,0.331647524,0.309620495,0.315651021,0.317881718,0.310054245,0.330313354,0.313314541,0.310999835,0.319749189,0.335841589,0.360173931,0.394199909,0.424321665,0.408486227,0.450114913,0.455378897,0.430542722,0.477278975,0.515634022,0.490467426,0.52773012,0.532647292,0.529727941,0.545759772,0.567413864,0.541664686,0.557671674,0.579406716,0.618312224,0.67151332,0.631388449,0.636944053,0.678481136,0.647941595,0.678300623
